30016,,Sheridan,,-87.654929,41.953775,0,40080,0
30017,,Sheridan,,-87.654929,41.953775,0,40080,0
40080,,Sheridan,,-87.65466141,41.95390484,1,,0
30163,,South Boulevard,,-87.678329,42.027612,0,40840,0
30164,,South Boulevard,,-87.678329,42.027612,0,40840,0
40840,,South Boulevard,,-87.678329,42.027612,1,,0
30070,,Southport,,-87.663619,41.943744,0,40360,1
30071,,Southport,,-87.663619,41.943744,0,40360,1
40360,,Southport,,-87.663619,41.943744,1,,1
30036,,Sox-35th,,-87.630636,41.831191,0,40190,1
30037,,Sox-35th,,-87.630636,41.831191,0,40190,1
40190,,Sox-35th,,-87.630636,41.831191,1,,1
30050,,State/Lake,,-87.627835,41.88574,0,40260,0
30051,,State/Lake,,-87.627835,41.88574,0,40260,0
40260,,State/Lake,,-87.627835,41.88574,1,,0
30169,,Thorndale,,-87.659076,41.990259,0,40880,0
30170,,Thorndale,,-87.659076,41.990259,0,40880,0
40880,,Thorndale,,-87.6590685,41.99009909,1,,0
30068,,UIC-Halsted,,-87.649707,41.875474,0,40350,1
30069,,UIC-Halsted,,-87.649707,41.875474,0,40350,1
40350,,UIC-Halsted,,-87.649707,41.875474,1,,1
30141,,Washington/Wells,,-87.63378,41.882695,0,40730,1
30142,,Washington/Wells,,-87.63378,41.882695,0,40730,1
40730,,Washington/Wells,,-87.63378,41.882695,1,,1
30072,,Washington-Blue,,-87.62944,41.883164,0,40370,0
30073,,Washington-Blue,,-87.62944,41.883164,0,40370,0
40370,,Washington-Blue,,-87.62944,41.883164,1,,0
30231,,Wellington,,-87.653266,41.936033,0,41210,1
30232,,Wellington,,-87.653266,41.936033,0,41210,1
41210,,Wellington,,-87.653266,41.936033,1,,0
30283,,Western-Brown,,-87.688502,41.966163,0,41480,1
30284,,Western-Brown,,-87.688502,41.966163,0,41480,1
41480,,Western-Brown,,-87.688502,41.966163,1,,1
30143,,Western-Cermak,,-87.685129,41.854225,0,40740,1
30144,,Western-Cermak,,-87.685129,41.854225,0,40740,1
40740,,Western-Cermak,,-87.685129,41.854225,1,,1
30042,,Western-Forest Park,,-87.688436,41.875478,0,40220,0
30043,,Western-Forest Park,,-87.688436,41.875478,0,40220,0
40220,,Western-Forest Park,,-87.688436,41.875478,1,,0
30129,,Western-O'Hare,,-87.687364,41.916157,0,40670,1
30130,,Western-O'Hare,,-87.687364,41.916157,0,40670,1
40670,,Western-O'Hare,,-87.687364,41.916157,1,,1
30060,,Western-Orange,,-87.684019,41.804546,0,40310,1
30061,,Western-Orange,,-87.684019,41.804546,0,40310,1
40310,,Western-Orange,,-87.684019,41.804546,1,,1
30105,,Wilson,,-87.657588,41.964273,0,40540,0
30106,,Wilson,,-87.657588,41.964273,0,40540,0
40540,,Wilson,,-87.65792581,41.96548157,1,,0
